Order Id, Order Ref, Fulfilment Id, Status, CreatedOn, Estafeta tracking Number
1027774,1001692208,1610587,Recolectado,2021-01-12T00:17:22.942Z,'
1027755,1001692308,1610555,Recolectado,2021-01-12T00:14:19.449Z,'
1013243,3001671146,1610509,Recolectado,2021-01-12T00:05:47.237Z,'
1027728,1001692179,1610505,Recolectado,2021-01-12T00:05:29.439Z,'
1027694,1001692087,1610446,Recolectado,2021-01-12T00:00:06.283Z,'
1027691,1001692026,1610445,Recolectado,2021-01-12T00:00:04.502Z,'
1027662,3001692030,1610386,Recolectado,2021-01-11T23:54:41.810Z,'
1027660,3001692028,1610384,Recolectado,2021-01-11T23:54:12.585Z,'
1027652,1001692124,1610370,Recolectado,2021-01-11T23:52:24.837Z,'
1027628,3001692097,1610320,Recolectado,2021-01-11T23:49:03.826Z,'
1027623,3001691999,1610309,Recolectado,2021-01-11T23:47:47.984Z,'
1027615,3001692054,1610286,Recolectado,2021-01-11T23:45:38.507Z,'
1027608,1001692049,1610282,Recolectado,2021-01-11T23:45:37.060Z,'
1027602,3001691992,1610275,Recolectado,2021-01-11T23:45:12.703Z,'
1027594,1001692076,1610259,Recolectado,2021-01-11T23:43:36.532Z,'
1027594,1001692076,1610257,Recolectado,2021-01-11T23:43:35.485Z,'
1027563,1001692044,1610207,Recolectado,2021-01-11T23:35:07.775Z,'
1027563,1001692044,1610206,Recolectado,2021-01-11T23:35:06.826Z,'
1027557,1001691957,1610191,Recolectado,2021-01-11T23:32:25.815Z,'
1016937,1001676519,1610189,Recolectado,2021-01-11T23:32:13.662Z,'
1027527,3001691948,1610100,Recolectado,2021-01-11T23:25:07.922Z,'
1027515,3001691892,1610075,Recolectado,2021-01-11T23:23:03.120Z,'
1027509,3001691734,1610064,Recolectado,2021-01-11T23:21:23.287Z,'
1027484,1001691678,1610030,Recolectado,2021-01-11T23:15:06.928Z,'
1027470,3001691847,1610008,Recolectado,2021-01-11T23:11:45.233Z,'
1027429,1001691689,1609948,Recolectado,2021-01-11T23:00:55.910Z,'
1024065,3001686626,1609902,Recolectado,2021-01-11T22:52:31.874Z,'
1027394,1001691668,1609900,Recolectado,2021-01-11T22:52:30.830Z,'
1027336,1001691501,1609836,Recolectado,2021-01-11T22:45:17.345Z,'
1027336,1001691501,1609830,Recolectado,2021-01-11T22:45:15.196Z,'
1027332,1001691737,1609813,Recolectado,2021-01-11T22:44:27.468Z,'
1027330,1001691635,1609810,Recolectado,2021-01-11T22:43:56.866Z,'
1027318,1001691528,1609793,Recolectado,2021-01-11T22:40:36.170Z,'
1027318,1001691528,1609791,Recolectado,2021-01-11T22:40:33.892Z,'
1027314,1001691625,1609785,Recolectado,2021-01-11T22:39:41.285Z,'
1027314,1001691625,1609784,Recolectado,2021-01-11T22:39:39.741Z,'
1027314,1001691625,1609783,Recolectado,2021-01-11T22:39:38.174Z,'
1027307,1001691619,1609773,Recolectado,2021-01-11T22:37:59.676Z,'
1027299,1001691518,1609758,Recolectado,2021-01-11T22:36:18.794Z,'
1027286,3001691507,1609731,Recolectado,2021-01-11T22:31:23.756Z,'
1027286,3001691507,1609730,Recolectado,2021-01-11T22:31:22.734Z,'
1027282,1001691567,1609724,Recolectado,2021-01-11T22:31:06.236Z,'
1027265,3001691581,1609703,Recolectado,2021-01-11T22:26:20.070Z,'
1027257,1001691571,1609694,Recolectado,2021-01-11T22:24:30.711Z,'
1027212,1001691435,1609624,Recolectado,2021-01-11T22:14:59.346Z,'
1027212,1001691435,1609617,Recolectado,2021-01-11T22:13:57.088Z,'
1027212,1001691435,1609616,Recolectado,2021-01-11T22:13:56.052Z,'
1027118,1001691350,1609472,Recolectado,2021-01-11T21:49:56.348Z,'
1027080,1001691314,1609425,Recolectado,2021-01-11T21:39:26.679Z,'
1027063,3001691296,1609401,Recolectado,2021-01-11T21:34:42.619Z,'
1027029,1001691163,1609351,Recolectado,2021-01-11T21:28:09.548Z,'
950634,3001578877,1609329,Recolectado,2021-01-11T21:22:21.245Z,'
1026987,1001690986,1609294,Recolectado,2021-01-11T21:16:04.678Z,'
1026841,3001690918,1609096,Recolectado,2021-01-11T20:40:59.706Z,'
1026821,3001690901,1609068,Recolectado,2021-01-11T20:36:03.726Z,'
1026754,3001690798,1608962,Recolectado,2021-01-11T20:20:54.043Z,'
1026730,1001690676,1608926,Recolectado,2021-01-11T20:16:11.677Z,'
1026732,3001690497,1608923,Recolectado,2021-01-11T20:16:09.144Z,'
1026711,3001690728,1608901,Recolectado,2021-01-11T20:13:31.430Z,'
1026680,3001690696,1608859,Recolectado,2021-01-11T20:05:59.473Z,'
1026639,1001690524,1608806,Recolectado,2021-01-11T19:53:56.098Z,'
1026639,1001690524,1608805,Recolectado,2021-01-11T19:53:27.969Z,'
1026630,1001690520,1608796,Recolectado,2021-01-11T19:51:01.148Z,'
1026610,3001690421,1608766,Recolectado,2021-01-11T19:46:17.117Z,'
1026610,3001690421,1608765,Recolectado,2021-01-11T19:46:14.863Z,'
1026592,1001690601,1608745,Recolectado,2021-01-11T19:40:50.904Z,'
1026593,1001690602,1608744,Recolectado,2021-01-11T19:40:48.931Z,'
1026590,2001690599,1608742,Recolectado,2021-01-11T19:40:26.631Z,'
1026560,1001690469,1608692,Recolectado,2021-01-11T19:32:40.539Z,'
1026553,1001690465,1608684,Recolectado,2021-01-11T19:31:41.917Z,'
1026525,1001690536,1608646,Recolectado,2021-01-11T19:28:00.975Z,'
1026509,1001690419,1608624,Recolectado,2021-01-11T19:25:02.520Z,'
1026505,1001690416,1608621,Recolectado,2021-01-11T19:24:16.438Z,'
1026459,1001690280,1608551,Recolectado,2021-01-11T19:16:08.985Z,'
1026425,1001690326,1608513,Recolectado,2021-01-11T19:10:24.367Z,'
1026404,2001690297,1608482,Recolectado,2021-01-11T19:05:51.612Z,'
1026395,1001690286,1608469,Recolectado,2021-01-11T19:03:33.688Z,'
1026386,3001690159,1608447,Recolectado,2021-01-11T19:01:08.806Z,'
1026374,3001690275,1608438,Recolectado,2021-01-11T19:00:29.061Z,'
1026368,3001690174,1608430,Recolectado,2021-01-11T18:59:31.712Z,'
1026364,3001690264,1608425,Recolectado,2021-01-11T18:57:08.839Z,'
1026361,1001690170,1608421,Recolectado,2021-01-11T18:56:29.661Z,'
1026339,3001690154,1608374,Recolectado,2021-01-11T18:49:35.367Z,'
1026339,3001690154,1608372,Recolectado,2021-01-11T18:49:33.810Z,'
1026339,3001690154,1608371,Recolectado,2021-01-11T18:49:32.862Z,'
1026313,1001689892,1608354,Recolectado,2021-01-11T18:45:24.828Z,'
1026315,1001689913,1608334,Recolectado,2021-01-11T18:45:04.524Z,'
1026300,1001690094,1608321,Recolectado,2021-01-11T18:41:34.658Z,'
1026299,3001689933,1608319,Recolectado,2021-01-11T18:41:23.043Z,'
1026298,1001690093,1608318,Recolectado,2021-01-11T18:41:22.991Z,'
1026295,1001690091,1608313,Recolectado,2021-01-11T18:40:49.198Z,'
1026287,3001689926,1608305,Recolectado,2021-01-11T18:38:39.747Z,'
1026280,3001689918,1608297,Recolectado,2021-01-11T18:36:41.146Z,'
1026280,3001689918,1608296,Recolectado,2021-01-11T18:36:38.532Z,'
1026236,1001689982,1608243,Recolectado,2021-01-11T18:31:18.569Z,'
1026224,1001690025,1608224,Recolectado,2021-01-11T18:28:49.140Z,'
1026208,1001689890,1608196,Recolectado,2021-01-11T18:25:39.942Z,'
1026202,2001689887,1608189,Recolectado,2021-01-11T18:25:27.518Z,'
1026193,3001689995,1608175,Recolectado,2021-01-11T18:24:26.398Z,'
1026184,3001689878,1608164,Recolectado,2021-01-11T18:22:00.477Z,'
1026169,1001689974,1608142,Recolectado,2021-01-11T18:18:50.859Z,'
1026129,1001689840,1608085,Recolectado,2021-01-11T18:11:34.638Z,'
1026126,1001689939,1608083,Recolectado,2021-01-11T18:10:38.103Z,'
1026120,1001689829,1608070,Recolectado,2021-01-11T18:09:24.291Z,'
1026105,1001689807,1608054,Recolectado,2021-01-11T18:06:04.106Z,'
1026099,1001689799,1608046,Recolectado,2021-01-11T18:03:07.953Z,'
1026098,2001689725,1608045,Recolectado,2021-01-11T18:02:56.401Z,'
1026088,1001689722,1608033,Recolectado,2021-01-11T18:00:30.910Z,'
1026076,3001689717,1608020,Recolectado,2021-01-11T17:59:45.784Z,'
1026050,1001689760,1607986,Recolectado,2021-01-11T17:53:20.948Z,'
1026046,1001689755,1607979,Recolectado,2021-01-11T17:51:51.610Z,'
1026041,1001689750,1607975,Recolectado,2021-01-11T17:50:39.805Z,'
1026037,3001689694,1607971,Recolectado,2021-01-11T17:50:11.529Z,'
1025990,1001689616,1607903,Recolectado,2021-01-11T17:38:32.185Z,'
1025977,1001689604,1607886,Recolectado,2021-01-11T17:35:43.900Z,'
1025975,3001689602,1607884,Recolectado,2021-01-11T17:35:33.418Z,'
1025959,1001689591,1607861,Recolectado,2021-01-11T17:32:09.682Z,'
944757,3001570400,1607846,Recolectado,2021-01-11T17:30:37.921Z,'
1025942,1001689582,1607837,Recolectado,2021-01-11T17:29:46.092Z,'
1025940,3001689579,1607835,Recolectado,2021-01-11T17:28:58.365Z,'
1025928,3001689638,1607815,Recolectado,2021-01-11T17:25:09.225Z,'
1025927,1001689637,1607814,Recolectado,2021-01-11T17:25:03.779Z,'
1025910,2001689526,1607787,Recolectado,2021-01-11T17:22:55.941Z,'
1014266,1001672579,1607777,Recolectado,2021-01-11T17:19:37.285Z,'
1025901,1001689555,1607776,Recolectado,2021-01-11T17:19:34.808Z,'
1025900,1001689552,1607775,Recolectado,2021-01-11T17:19:30.774Z,'
1025900,1001689552,1607774,Recolectado,2021-01-11T17:19:29.817Z,'
1025896,3001689494,1607760,Recolectado,2021-01-11T17:16:10.097Z,'
1025876,2001689539,1607744,Recolectado,2021-01-11T17:13:07.675Z,'
1025871,3001689499,1607738,Recolectado,2021-01-11T17:12:13.847Z,'
1025853,1001689420,1607711,Recolectado,2021-01-11T17:07:12.253Z,'
1025846,2001689487,1607704,Recolectado,2021-01-11T17:06:14.634Z,'
1025840,3001689408,1607695,Recolectado,2021-01-11T17:04:45.388Z,'
1025812,3001689392,1607661,Recolectado,2021-01-11T16:58:53.971Z,'
1025812,3001689392,1607660,Recolectado,2021-01-11T16:58:51.704Z,'
1025793,1001689365,1607635,Recolectado,2021-01-11T16:51:40.791Z,'
1025793,1001689365,1607633,Recolectado,2021-01-11T16:51:38.733Z,'
1025736,1001689218,1607555,Recolectado,2021-01-11T16:38:16.017Z,'
1025711,3001689297,1607522,Recolectado,2021-01-11T16:31:40.774Z,'
1025694,1001689285,1607498,Recolectado,2021-01-11T16:28:12.285Z,'
1025664,1001689169,1607459,Recolectado,2021-01-11T16:15:34.951Z,'
1025645,3001689247,1607436,Recolectado,2021-01-11T16:07:52.641Z,'
1025642,3001689167,1607431,Recolectado,2021-01-11T16:06:54.920Z,'
1025633,1001689134,1607420,Recolectado,2021-01-11T16:04:50.649Z,'
1025633,1001689134,1607419,Recolectado,2021-01-11T16:04:48.824Z,'
1025623,1001689125,1607404,Recolectado,2021-01-11T16:02:12.030Z,'
1025611,1001689117,1607388,Recolectado,2021-01-11T15:58:23.892Z,'
1025611,1001689117,1607386,Recolectado,2021-01-11T15:58:22.325Z,'
1025559,3001689012,1607317,Recolectado,2021-01-11T15:37:54.865Z,'
1025559,3001689012,1607316,Recolectado,2021-01-11T15:37:53.867Z,'
1025551,1001689007,1607307,Recolectado,2021-01-11T15:34:23.125Z,'
1025538,1001689063,1607285,Recolectado,2021-01-11T15:30:43.641Z,'
1025536,3001689060,1607281,Recolectado,2021-01-11T15:30:18.272Z,'
1025510,1001688988,1607244,Recolectado,2021-01-11T15:16:05.504Z,'
1025467,1001688958,1607192,Recolectado,2021-01-11T14:56:20.120Z,'
1025470,1001688905,1607191,Recolectado,2021-01-11T14:56:19.169Z,'
1025467,1001688958,1607190,Recolectado,2021-01-11T14:56:18.092Z,'
1025467,1001688958,1607189,Recolectado,2021-01-11T14:56:14.907Z,'
1025468,3001688959,1607188,Recolectado,2021-01-11T14:56:10.328Z,'
1025431,1001688947,1607135,Recolectado,2021-01-11T14:36:00.873Z,'
1025429,3001688946,1607132,Recolectado,2021-01-11T14:35:43.236Z,'
1025429,3001688946,1607131,Recolectado,2021-01-11T14:35:42.227Z,'
1025420,1001688866,1607118,Recolectado,2021-01-11T14:26:49.470Z,'
1025412,3001688733,1607110,Recolectado,2021-01-11T14:22:57.542Z,'
1017344,3001677175,1607100,Recolectado,2021-01-11T14:17:49.554Z,'
1025399,1001688848,1607090,Recolectado,2021-01-11T14:06:52.498Z,'
1025384,1001688716,1607069,Recolectado,2021-01-11T13:47:50.886Z,'
1025357,3001688815,1607038,Recolectado,2021-01-11T13:05:26.535Z,'
1025356,3001688814,1607035,Recolectado,2021-01-11T13:00:03.546Z,'
1025348,3001688692,1607026,Recolectado,2021-01-11T12:24:28.867Z,'
1025317,3001688780,1606988,Recolectado,2021-01-11T09:58:23.014Z,'
1025316,3001688668,1606987,Recolectado,2021-01-11T09:45:40.765Z,'
1025288,3001688641,1606947,Recolectado,2021-01-11T08:16:46.473Z,'
1025280,3001688630,1606935,Recolectado,2021-01-11T08:12:45.635Z,'
1025280,3001688630,1606934,Recolectado,2021-01-11T08:12:44.687Z,'
1025255,1001688611,1606901,Recolectado,2021-01-11T07:49:09.818Z,'
1025255,1001688611,1606900,Recolectado,2021-01-11T07:49:08.272Z,'
1025241,3001688590,1606883,Recolectado,2021-01-11T07:31:52.890Z,'
1025222,3001688578,1606856,Recolectado,2021-01-11T07:24:09.078Z,'
1025196,3001688430,1606823,Recolectado,2021-01-11T07:09:05.958Z,'
1025196,3001688430,1606822,Recolectado,2021-01-11T07:09:04.400Z,'
1025196,3001688430,1606821,Recolectado,2021-01-11T07:09:02.487Z,'
1025196,3001688430,1606820,Recolectado,2021-01-11T07:09:01.330Z,'
1025173,1001688396,1606789,Recolectado,2021-01-11T06:51:43.883Z,'
1025166,3001688297,1606777,Recolectado,2021-01-11T06:46:53.595Z,'
1025156,3001688293,1606761,Recolectado,2021-01-11T06:45:27.160Z,'
1025138,3001688355,1606736,Recolectado,2021-01-11T06:34:38.043Z,'
1025133,3001688278,1606728,Recolectado,2021-01-11T06:32:45.144Z,'
1025133,3001688278,1606727,Recolectado,2021-01-11T06:32:43.864Z,'
1025105,1001688229,1606692,Recolectado,2021-01-11T06:21:55.624Z,'
1025075,1001688239,1606652,Recolectado,2021-01-11T06:06:14.759Z,'
1025063,3001688109,1606640,Recolectado,2021-01-11T06:00:15.701Z,'
1025063,3001688109,1606639,Recolectado,2021-01-11T06:00:14.425Z,'
1025063,3001688109,1606638,Recolectado,2021-01-11T06:00:12.842Z,'
1025063,3001688109,1606636,Recolectado,2021-01-11T06:00:11.801Z,'
1025020,3001688165,1606576,Recolectado,2021-01-11T05:44:01.733Z,'
1025010,1001688157,1606567,Recolectado,2021-01-11T05:40:36.141Z,'
1025010,1001688157,1606566,Recolectado,2021-01-11T05:40:34.688Z,'
1025010,1001688157,1606564,Recolectado,2021-01-11T05:40:32.947Z,'
1025007,3001688155,1606556,Recolectado,2021-01-11T05:39:35.314Z,'
1024991,3001688092,1606529,Recolectado,2021-01-11T05:31:50.497Z,'
1024974,1001688061,1606505,Recolectado,2021-01-11T05:30:04.556Z,'
1024965,3001688028,1606502,Recolectado,2021-01-11T05:29:15.821Z,'
1024965,3001688028,1606501,Recolectado,2021-01-11T05:29:14.508Z,'
1024965,3001688028,1606499,Recolectado,2021-01-11T05:29:11.995Z,'
1024959,1001688021,1606492,Recolectado,2021-01-11T05:25:46.352Z,'
1024925,3001687933,1606445,Recolectado,2021-01-11T05:16:06.468Z,'
1024882,3001687828,1606390,Recolectado,2021-01-11T05:03:26.313Z,'
1024864,3001687767,1606370,Recolectado,2021-01-11T05:00:10.286Z,'
1024807,1001687782,1606287,Recolectado,2021-01-11T04:46:11.030Z,'
1024803,3001687735,1606281,Recolectado,2021-01-11T04:46:08.029Z,'
1024802,3001687729,1606279,Recolectado,2021-01-11T04:46:07.718Z,'
1024782,1001687771,1606256,Recolectado,2021-01-11T04:42:00.534Z,'
1024762,3001687851,1606230,Recolectado,2021-01-11T04:36:58.153Z,'
1024730,1001687676,1606204,Recolectado,2021-01-11T04:31:14.952Z,'
1024730,1001687676,1606202,Recolectado,2021-01-11T04:31:13.506Z,'
1024730,1001687676,1606199,Recolectado,2021-01-11T04:31:12.518Z,'
1024711,3001687718,1606165,Recolectado,2021-01-11T04:27:28.185Z,'
1024696,3001687619,1606145,Recolectado,2021-01-11T04:24:46.754Z,'
1024675,3001687681,1606117,Recolectado,2021-01-11T04:19:06.383Z,'
1024670,3001687599,1606106,Recolectado,2021-01-11T04:16:58.977Z,'
1024659,3001687475,1606091,Recolectado,2021-01-11T04:16:08.606Z,'
1024637,3001687655,1606065,Recolectado,2021-01-11T04:12:16.702Z,'
1024632,1001687582,1606059,Recolectado,2021-01-11T04:11:20.112Z,'
1024622,3001687640,1606046,Recolectado,2021-01-11T04:09:26.623Z,'
1024607,3001687530,1606028,Recolectado,2021-01-11T04:07:30.441Z,'
1024597,3001687561,1606014,Recolectado,2021-01-11T04:06:11.066Z,'
1024589,3001687555,1606003,Recolectado,2021-01-11T04:05:06.776Z,'
1024582,3001687511,1605992,Recolectado,2021-01-11T04:04:02.440Z,'
1024574,1001687503,1605982,Recolectado,2021-01-11T04:03:11.593Z,'
1024564,3001687494,1605972,Recolectado,2021-01-11T04:01:55.616Z,'
1024555,3001687395,1605953,Recolectado,2021-01-11T04:01:09.769Z,'
1024541,3001687425,1605940,Recolectado,2021-01-11T03:59:27.133Z,'
1024541,3001687425,1605939,Recolectado,2021-01-11T03:59:25.049Z,'
1024520,1001687461,1605910,Recolectado,2021-01-11T03:54:31.059Z,'
1024520,1001687461,1605909,Recolectado,2021-01-11T03:54:29.404Z,'
1024504,3001687397,1605891,Recolectado,2021-01-11T03:52:10.705Z,'
1024484,3001687381,1605862,Recolectado,2021-01-11T03:48:15.620Z,'
1024461,1001687259,1605838,Recolectado,2021-01-11T03:46:16.841Z,'
1024461,1001687259,1605835,Recolectado,2021-01-11T03:46:15.864Z,'
1024440,1001687314,1605799,Recolectado,2021-01-11T03:42:30.116Z,'
1024428,3001687355,1605778,Recolectado,2021-01-11T03:39:59.097Z,'
1024420,1001687292,1605765,Recolectado,2021-01-11T03:38:26.336Z,'
1024382,3001687216,1605695,Recolectado,2021-01-11T03:31:13.589Z,'
1024253,3001687138,1605512,Recolectado,2021-01-11T03:07:43.636Z,'
1024245,1001687027,1605503,Recolectado,2021-01-11T03:06:54.665Z,'
1024245,1001687027,1605502,Recolectado,2021-01-11T03:06:53.130Z,'
1024245,1001687027,1605501,Recolectado,2021-01-11T03:06:52.028Z,'
1024239,1001686827,1605491,Recolectado,2021-01-11T03:04:00.647Z,'
1024208,3001686989,1605451,Recolectado,2021-01-11T02:59:31.185Z,'
1024178,1001686802,1605413,Recolectado,2021-01-11T02:54:57.907Z,'
1024155,3001686785,1605382,Recolectado,2021-01-11T02:50:07.302Z,'
1024144,3001686918,1605364,Recolectado,2021-01-11T02:47:37.560Z,'
1024142,3001686914,1605362,Recolectado,2021-01-11T02:47:15.878Z,'
1024129,1001686706,1605346,Recolectado,2021-01-11T02:46:05.008Z,'
1024110,1001686882,1605322,Recolectado,2021-01-11T02:41:57.403Z,'
1024090,3001686849,1605289,Recolectado,2021-01-11T02:37:02.873Z,'
1024090,3001686849,1605288,Recolectado,2021-01-11T02:37:01.311Z,'
1024090,3001686849,1605287,Recolectado,2021-01-11T02:37:00.377Z,'
1024084,3001686839,1605279,Recolectado,2021-01-11T02:35:19.756Z,'
1024081,3001686837,1605276,Recolectado,2021-01-11T02:34:54.358Z,'
1024067,3001686718,1605259,Recolectado,2021-01-11T02:31:36.052Z,'
1024065,3001686626,1605258,Recolectado,2021-01-11T02:31:32.887Z,'
1024065,3001686626,1605256,Recolectado,2021-01-11T02:31:31.624Z,'
1024065,3001686626,1605254,Recolectado,2021-01-11T02:31:29.658Z,'
1024065,3001686626,1605253,Recolectado,2021-01-11T02:31:28.571Z,'
1024055,1001686671,1605236,Recolectado,2021-01-11T02:30:54.939Z,'
1024037,1001686695,1605214,Recolectado,2021-01-11T02:25:42.821Z,'
1024028,1001686688,1605200,Recolectado,2021-01-11T02:23:28.517Z,'
999420,3001650554,1605189,Recolectado,2021-01-11T02:22:22.821Z,'
1024017,3001686607,1605181,Recolectado,2021-01-11T02:21:13.390Z,'
1023990,3001686551,1605122,Recolectado,2021-01-11T02:16:08.474Z,'
1023960,1001686638,1605085,Recolectado,2021-01-11T02:12:36.023Z,'
1023957,1001686535,1605081,Recolectado,2021-01-11T02:11:55.348Z,'
1023928,3001686506,1605030,Recolectado,2021-01-11T02:07:25.495Z,'
1023928,3001686506,1605028,Recolectado,2021-01-11T02:07:23.378Z,'
1023927,1001686561,1605027,Recolectado,2021-01-11T02:07:22.177Z,'
1023927,1001686561,1605026,Recolectado,2021-01-11T02:07:20.631Z,'
1023925,3001686504,1605024,Recolectado,2021-01-11T02:06:32.956Z,'
1023920,1001686498,1605019,Recolectado,2021-01-11T02:05:12.901Z,'
1023914,3001686552,1605010,Recolectado,2021-01-11T02:03:34.550Z,'
1023895,3001686477,1604988,Recolectado,2021-01-11T02:00:29.262Z,'
1023865,1001686465,1604952,Recolectado,2021-01-11T01:58:35.905Z,'
1023852,1001686449,1604931,Recolectado,2021-01-11T01:55:29.754Z,'
1023832,3001686326,1604904,Recolectado,2021-01-11T01:51:52.045Z,'
1023832,3001686326,1604903,Recolectado,2021-01-11T01:51:51.098Z,'
1023820,3001686319,1604885,Recolectado,2021-01-11T01:49:35.309Z,'
1023756,3001686282,1604804,Recolectado,2021-01-11T01:40:41.690Z,'
1023736,1001686259,1604755,Recolectado,2021-01-11T01:37:05.474Z,'
1023712,3001686241,1604713,Recolectado,2021-01-11T01:31:47.295Z,'
1023701,3001686179,1604698,Recolectado,2021-01-11T01:31:07.027Z,'
1023690,3001686232,1604688,Recolectado,2021-01-11T01:30:12.697Z,'
1023685,3001686127,1604679,Recolectado,2021-01-11T01:28:33.414Z,'
1023679,2001686221,1604666,Recolectado,2021-01-11T01:27:09.701Z,'
1023675,1001686116,1604658,Recolectado,2021-01-11T01:26:35.423Z,'
1016340,1001675860,1604643,Recolectado,2021-01-11T01:24:01.467Z,'
1023636,3001686086,1604598,Recolectado,2021-01-11T01:17:17.251Z,'
1023636,3001686086,1604597,Recolectado,2021-01-11T01:17:15.173Z,'
1023599,3001686162,1604553,Recolectado,2021-01-11T01:12:00.636Z,'
1023599,3001686162,1604552,Recolectado,2021-01-11T01:11:59.315Z,'
1023595,3001686158,1604548,Recolectado,2021-01-11T01:11:11.958Z,'
1023567,1001686054,1604511,Recolectado,2021-01-11T01:05:30.488Z,'
1023544,3001685941,1604482,Recolectado,2021-01-11T01:01:10.019Z,'
1023521,3001685997,1604450,Recolectado,2021-01-11T00:56:23.324Z,'
1023509,3001685985,1604432,Recolectado,2021-01-11T00:53:23.677Z,'
1023503,3001685979,1604420,Recolectado,2021-01-11T00:52:20.034Z,'
1023502,3001685925,1604418,Recolectado,2021-01-11T00:52:14.218Z,'
1023434,1001685888,1604307,Recolectado,2021-01-11T00:40:09.853Z,'
1023400,3001685863,1604258,Recolectado,2021-01-11T00:32:53.799Z,'
1023380,3001685696,1604230,Recolectado,2021-01-11T00:30:27.913Z,'
1023323,3001685730,1604139,Recolectado,2021-01-11T00:20:49.070Z,'
1023289,3001685613,1604083,Recolectado,2021-01-11T00:14:19.617Z,'
1023279,3001685607,1604071,Recolectado,2021-01-11T00:13:05.110Z,'
1023265,1001685678,1604041,Recolectado,2021-01-11T00:10:29.370Z,'
1023259,3001685598,1604033,Recolectado,2021-01-11T00:10:06.964Z,'
1023245,1001685591,1604005,Recolectado,2021-01-11T00:07:21.372Z,'
1023235,3001685654,1603989,Recolectado,2021-01-11T00:05:02.855Z,'
1017344,3001677175,1603963,Recolectado,2021-01-11T00:02:12.426Z,'
1023193,3001685496,1603923,Recolectado,2021-01-11T00:00:07.780Z,'
1016302,3001675720,1603849,Recolectado,2021-01-10T23:51:04.535Z,'
1023159,1001685542,1603847,Recolectado,2021-01-10T23:50:23.887Z,'
1023121,3001685421,1603783,Recolectado,2021-01-10T23:43:43.386Z,'
1023114,3001685419,1603773,Recolectado,2021-01-10T23:42:46.110Z,'
1023102,2001685409,1603750,Recolectado,2021-01-10T23:39:23.574Z,'
1023061,1001685129,1603666,Recolectado,2021-01-10T23:31:04.299Z,'
1023042,1001685369,1603637,Recolectado,2021-01-10T23:26:23.088Z,'
1023034,3001685284,1603624,Recolectado,2021-01-10T23:23:48.827Z,'
1023031,1001685281,1603621,Recolectado,2021-01-10T23:23:27.365Z,'
1006002,1001660570,1603609,Recolectado,2021-01-10T23:21:36.390Z,'
1023019,1001685348,1603604,Recolectado,2021-01-10T23:19:58.144Z,'
1022952,3001685206,1603499,Recolectado,2021-01-10T23:03:00.277Z,'
1022947,1001685197,1603487,Recolectado,2021-01-10T23:00:49.258Z,'
1022937,1001685075,1603476,Recolectado,2021-01-10T23:00:07.243Z,'
1022935,3001685103,1603471,Recolectado,2021-01-10T22:59:16.769Z,'
1022927,3001685177,1603459,Recolectado,2021-01-10T22:56:37.773Z,'
1022900,1001685147,1603417,Recolectado,2021-01-10T22:47:58.489Z,'
1022881,2001685082,1603393,Recolectado,2021-01-10T22:45:44.370Z,'
1022876,3001685080,1603385,Recolectado,2021-01-10T22:44:56.402Z,'
1022866,1001685024,1603372,Recolectado,2021-01-10T22:43:15.855Z,'
1022866,1001685024,1603371,Recolectado,2021-01-10T22:43:14.172Z,'
1022867,3001685077,1603370,Recolectado,2021-01-10T22:43:10.062Z,'
1022863,3001685020,1603367,Recolectado,2021-01-10T22:42:34.187Z,'
1022859,3001685013,1603361,Recolectado,2021-01-10T22:41:11.625Z,'
1022846,3001684997,1603348,Recolectado,2021-01-10T22:36:47.785Z,'
1022846,3001684997,1603347,Recolectado,2021-01-10T22:36:43.449Z,'
1022842,3001684995,1603341,Recolectado,2021-01-10T22:35:46.424Z,'
1022830,3001684984,1603320,Recolectado,2021-01-10T22:31:14.790Z,'
1022828,3001684956,1603316,Recolectado,2021-01-10T22:31:09.985Z,'
1022790,1001684948,1603253,Recolectado,2021-01-10T22:18:03.593Z,'
1022773,3001684777,1603216,Recolectado,2021-01-10T22:15:07.091Z,'
1022774,3001684782,1603214,Recolectado,2021-01-10T22:15:06.980Z,'
1022765,1001684939,1603210,Recolectado,2021-01-10T22:15:02.151Z,'
1022752,3001684808,1603185,Recolectado,2021-01-10T22:11:20.150Z,'
1022752,3001684808,1603184,Recolectado,2021-01-10T22:11:19.189Z,'
1022719,1001684896,1603140,Recolectado,2021-01-10T22:04:36.660Z,'
1022713,3001684891,1603132,Recolectado,2021-01-10T22:04:03.479Z,'
1022707,3001684886,1603125,Recolectado,2021-01-10T22:01:55.744Z,'
1022655,3001684730,1603045,Recolectado,2021-01-10T21:48:42.256Z,'
1022585,3001684547,1602932,Recolectado,2021-01-10T21:31:07.313Z,'
1022525,3001684512,1602848,Recolectado,2021-01-10T21:19:07.969Z,'
1022497,3001684537,1602812,Recolectado,2021-01-10T21:16:04.083Z,'
1022496,3001684501,1602811,Recolectado,2021-01-10T21:15:54.201Z,'
1022479,3001684479,1602792,Recolectado,2021-01-10T21:12:50.870Z,'
1022451,3001684454,1602746,Recolectado,2021-01-10T21:06:55.316Z,'
1022426,3001684295,1602698,Recolectado,2021-01-10T21:00:03.530Z,'
1022415,1001684322,1602685,Recolectado,2021-01-10T20:58:33.217Z,'
1022413,3001684319,1602683,Recolectado,2021-01-10T20:57:52.654Z,'
