Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
402808,Solicitud de Devolución Iniciada,2020-08-02T23:03:05.842Z,40110689,1,833
402494,Solicitud de Devolución Iniciada,2020-08-02T21:55:42.490Z,38421223,1,595
402122,Entregado HD,2020-08-02T20:32:56.947Z,15585298,1,319.5
401886,Solicitud de Devolución Iniciada,2020-08-02T19:46:05.239Z,40837715,1,59.7
401886,Solicitud de Devolución Iniciada,2020-08-02T19:46:05.239Z,40499927,1,159.6
401886,Solicitud de Devolución Iniciada,2020-08-02T19:46:05.239Z,41130253,1,335.7
401886,Solicitud de Devolución Iniciada,2020-08-02T19:46:05.239Z,40652225,1,315
401886,Solicitud de Devolución Iniciada,2020-08-02T19:46:05.239Z,40489063,1,279.6
401886,Solicitud de Devolución Iniciada,2020-08-02T19:46:05.239Z,41130251,1,335.7
401760,Solicitud de Devolución Iniciada,2020-08-02T19:23:54.014Z,40145786,1,699.3
401725,Solicitud de Devolución Iniciada,2020-08-02T19:17:00.633Z,39396380,1,171.5
401725,Solicitud de Devolución Iniciada,2020-08-02T19:17:00.633Z,15585298,1,319.5
401725,Solicitud de Devolución Iniciada,2020-08-02T19:17:00.633Z,39396584,1,237
401725,Solicitud de Devolución Iniciada,2020-08-02T19:17:00.633Z,39394505,1,165
400755,Entregado HD,2020-08-02T15:44:08.554Z,39971263,8,19.6
400755,Entregado HD,2020-08-02T15:44:08.554Z,39971300,5,31.6
400690,Error en Sistema,2020-08-02T15:28:52.624Z,40612503,1,380
400381,Solicitud de Devolución Iniciada,2020-08-02T07:45:04.984Z,40257079,1,237.6
400168,Solicitud de Devolución Iniciada,2020-08-02T05:34:29.009Z,40264062,1,518
400130,Entregado HD,2020-08-02T05:20:24.265Z,40253482,1,499
399772,Entregado HD,2020-08-02T03:49:19.014Z,40293453,1,499
399772,Entregado HD,2020-08-02T03:49:19.014Z,40029741,2,99
397905,Solicitud de Devolución Iniciada,2020-08-01T21:24:57.182Z,37585015,1,99.4
397905,Solicitud de Devolución Iniciada,2020-08-01T21:24:57.182Z,39420901,2,66
397905,Solicitud de Devolución Iniciada,2020-08-01T21:24:57.182Z,39420905,1,79.6
397265,Solicitud de Devolución Iniciada,2020-08-01T19:08:10.580Z,37448598,1,899
396978,Solicitud de Devolución Iniciada,2020-08-01T18:16:05.263Z,40576056,1,1516
396502,Solicitud de Devolución Iniciada,2020-08-01T16:56:42.967Z,40612503,1,380
395958,Entregado HD,2020-08-01T15:00:04.084Z,40229033,1,188.3
395876,Solicitud de Devolución Iniciada,2020-08-01T14:33:26.613Z,39971283,2,359.6
395463,Solicitud de Devolución Iniciada,2020-08-01T08:22:52.321Z,39986173,2,122.5
395372,Error en Sistema,2020-08-01T06:40:21.112Z,40620928,1,1490
394976,Entregado Parcial,2020-08-01T04:35:35.529Z,40898630,1,164.7
394976,Entregado Parcial,2020-08-01T04:35:35.529Z,40385951,1,251.6
394976,Entregado Parcial,2020-08-01T04:35:35.529Z,40385664,1,239.7
394976,Entregado Parcial,2020-08-01T04:35:35.529Z,40385778,1,263.52
394976,Entregado Parcial,2020-08-01T04:35:35.529Z,41034276,1,269.7
394924,Cancelado,2020-08-01T04:27:11.135Z,40576070,1,1036
393721,Entregado HD,2020-08-01T00:55:51.846Z,12551745,1,465
